,scope,module_type,scope_mean,scope_percentage
65,unet.up_blocks.2.attentions.2.proj_out,Conv2d,0.0011922280304133893,0.23243073892134244
66,unet.up_blocks.2.resnets.0.conv1,Conv2d,0.0011915180832147599,0.23229233121093543
67,unet.up_blocks.2.resnets.0.conv2,Conv2d,0.001235427102074027,0.24085261115606632
68,unet.up_blocks.2.resnets.0.conv_shortcut,Conv2d,0.0009180654771625996,0.17898139600113985
69,unet.up_blocks.2.resnets.1.conv1,Conv2d,0.0012581326533108949,0.24527917043581393
70,unet.up_blocks.2.resnets.1.conv2,Conv2d,0.001233565853908658,0.24048975163980185
71,unet.up_blocks.2.resnets.1.conv_shortcut,Conv2d,0.0008998371195048094,0.1754276877073887
72,unet.up_blocks.2.resnets.2.conv1,Conv2d,0.0012684764806181192,0.2472957506226254
73,unet.up_blocks.2.resnets.2.conv2,Conv2d,0.0012358938343822955,0.2409436029231796
74,unet.up_blocks.2.resnets.2.conv_shortcut,Conv2d,0.0009056118782609701,0.1765535054289545
75,unet.up_blocks.2.upsamplers.0.conv,Conv2d,0.0012495287228375673,0.24360179172425153
76,unet.up_blocks.3.attentions.0.proj_in,Conv2d,0.0008727993350476027,0.17015653817905096
77,unet.up_blocks.3.attentions.0.proj_out,Conv2d,0.0012078299187123775,0.23547240405032344
78,unet.up_blocks.3.attentions.1.proj_in,Conv2d,0.0010758948046714067,0.20975100238559197
79,unet.up_blocks.3.attentions.1.proj_out,Conv2d,0.0012080366723239422,0.23551271168735655
80,unet.up_blocks.3.attentions.2.proj_in,Conv2d,0.0010750458110123872,0.20958548688145054
81,unet.up_blocks.3.attentions.2.proj_out,Conv2d,0.0012088922783732414,0.23567951630961934
82,unet.up_blocks.3.resnets.0.conv1,Conv2d,0.001325711328536272,0.258453966714101
83,unet.up_blocks.3.resnets.0.conv2,Conv2d,0.0012457684613764286,0.24286871019315645
84,unet.up_blocks.3.resnets.0.conv_shortcut,Conv2d,0.000981412036344409,0.1913311203685893
85,unet.up_blocks.3.resnets.1.conv1,Conv2d,0.0013763270806521177,0.2683217574095321
86,unet.up_blocks.3.resnets.1.conv2,Conv2d,0.0012526504695415496,0.24421039165196862
87,unet.up_blocks.3.resnets.1.conv_shortcut,Conv2d,0.0009282686281949281,0.18097055065383486
88,unet.up_blocks.3.resnets.2.conv1,Conv2d,0.001381814293563366,0.2693915166494134
89,unet.up_blocks.3.resnets.2.conv2,Conv2d,0.0012574192602187394,0.24514009093145636
90,unet.up_blocks.3.resnets.2.conv_shortcut,Conv2d,0.0009309906512498855,0.1815012224832879
91,unet.mid_block.attentions.0.proj_in,Conv2d,0.0011435048654675484,0.22293191743580706
92,unet.mid_block.attentions.0.proj_out,Conv2d,0.0012165768072009086,0.23717765313253708
93,unet.mid_block.resnets.0.conv1,Conv2d,0.0012420310638844966,0.24214008610570623
94,unet.mid_block.resnets.0.conv2,Conv2d,0.0013446072116494179,0.26213781239003003
95,unet.mid_block.resnets.1.conv1,Conv2d,0.00136786880902946,0.26667277560982555
96,unet.mid_block.resnets.1.conv2,Conv2d,0.0013938931748270988,0.2717463541686245
97,unet.conv_out,Conv2d,0.0015961996279656887,0.31118699571708236
98,others,misc,0.3954287640284746,77.09078923603482
