,scope,module_type,scope_mean,scope_percentage
54,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0004274141509085894,0.08191175846186871
55,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007613286841660738,0.1459047884936337
56,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0008881366346031427,0.1702068902962183
57,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0005149185191839934,0.09868152769692201
58,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.00045990669168531894,0.08813878942529862
59,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0007867427542805671,0.15077526638568783
60,unet.down_blocks.2.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007037048228085041,0.13486146715500322
61,unet.down_blocks.2.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006829099729657173,0.13087623944564392
62,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0007298701908439398,0.1398759274905546
63,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0005006176885217428,0.09594084589094953
64,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.00041664731688797476,0.07984834922326295
65,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0007597024086862803,0.14559312103009714
66,unet.down_blocks.2.resnets.0.time_emb_proj,Linear,0.0008758544921875,0.16785307987415868
67,unet.down_blocks.2.resnets.1.time_emb_proj,Linear,0.0008634802419692278,0.16548161745797255
68,unet.down_blocks.3.resnets.0.time_emb_proj,Linear,0.0008725229185074568,0.1672146006427212
69,unet.down_blocks.3.resnets.1.time_emb_proj,Linear,0.000863157119601965,0.165419692691924
70,unet.up_blocks.0.resnets.0.time_emb_proj,Linear,0.0008548394776880741,0.16382565872282254
